Date,Away,Away_Abbr,Home,Home_Abbr,Away_G,Home_G,Total,Eligible,Lambda,Line,Over_Odds,Under_Odds,P_Over,P_Under,Lean,Actual_Result,Graded,Hit,Profit
2025-03-18,Calgary Flames,CGY,New York Rangers,NYR,2,1,3,True,5.4702,5.5,-120,-100,0.4660,0.5340,Toss-up,Under,False,False,
2025-03-18,New York Islanders,NYI,Pittsburgh Penguins,PIT,4,2,6,True,6.0256,6.0,-100,-120,0.5584,0.4416,Toss-up,Push,False,False,
2025-03-18,Winnipeg Jets,WPG,Vancouver Canucks,VAN,2,6,8,True,5.2415,5.5,112,-130,0.4263,0.5737,Toss-up,Over,False,False,
2025-03-18,Detroit Red Wings,DET,Washington Capitals,WSH,1,4,5,True,6.3395,6.0,-120,-100,0.6072,0.3928,Over,Under,True,False,-100.00
2025-03-19,Seattle Kraken,SEA,Minnesota Wild,MIN,0,4,4,True,5.8634,5.5,-110,-110,0.5321,0.4679,Toss-up,Under,False,False,
2025-03-19,Colorado Avalanche,COL,Toronto Maple Leafs,TOR,1,2,3,True,6.3645,6.0,-109,-109,0.6110,0.3890,Over,Under,True,False,-100.00
2025-03-20,Florida Panthers,FLA,Columbus Blue Jackets,CBJ,1,0,1,True,5.6948,5.5,-120,-100,0.5041,0.4959,Toss-up,Under,False,False,
2025-03-20,Los Angeles Kings,LAK,Chicago Blackhawks,CHI,3,1,4,True,5.8624,5.5,-115,-105,0.5320,0.4680,Toss-up,Under,False,False,
2025-03-20,Tampa Bay Lightning,TBL,Dallas Stars,DAL,3,2,5,True,6.1530,6.0,-107,-110,0.5786,0.4214,Toss-up,Under,False,False,
2025-03-20,Winnipeg Jets,WPG,Edmonton Oilers,EDM,4,3,7,True,5.7115,6.0,-100,-120,0.5069,0.4931,Toss-up,Over,False,False,
2025-03-20,Calgary Flames,CGY,New Jersey Devils,NJD,5,3,8,True,5.1058,5.5,115,-135,0.4026,0.5974,Toss-up,Over,False,False,
2025-03-20,Anaheim Ducks,ANA,Nashville Predators,NSH,4,1,5,True,5.9422,6.0,-100,-120,0.5450,0.4550,Toss-up,Under,False,False,
2025-03-20,Montreal Canadiens,MTL,New York Islanders,NYI,3,4,7,True,5.8319,5.5,-125,105,0.5270,0.4730,Toss-up,Over,False,False,
2025-03-20,Toronto Maple Leafs,TOR,New York Rangers,NYR,4,3,7,True,6.1019,5.5,-120,-100,0.5705,0.4295,Toss-up,Over,False,False,
2025-03-20,Colorado Avalanche,COL,Ottawa Senators,OTT,5,1,6,True,5.8789,6.0,-115,-105,0.5347,0.4653,Toss-up,Push,False,False,
2025-03-20,Carolina Hurricanes,CAR,San Jose Sharks,SJS,3,1,4,True,6.0497,6.0,-101,-120,0.5623,0.4377,Toss-up,Under,False,False,
2025-03-20,Vancouver Canucks,VAN,St. Louis Blues,STL,3,4,7,True,5.8190,5.5,130,-150,0.5248,0.4752,Toss-up,Over,False,False,
2025-03-20,Buffalo Sabres,BUF,Utah Hockey Club,UTA,2,5,7,True,6.4777,6.0,-120,-100,0.6277,0.3723,Over,Over,True,True,83.33
2025-03-20,Boston Bruins,BOS,Vegas Golden Knights,VGK,1,5,6,True,5.8577,5.5,-115,-105,0.5312,0.4688,Toss-up,Over,False,False,
2025-03-20,Philadelphia Flyers,PHI,Washington Capitals,WSH,2,3,5,True,6.1245,5.5,-120,-100,0.5741,0.4259,Toss-up,Under,False,False,
2025-03-21,Columbus Blue Jackets,CBJ,Pittsburgh Penguins,PIT,3,6,9,True,6.3132,6.0,-120,-100,0.6032,0.3968,Over,Over,True,True,83.33
2025-03-22,Philadelphia Flyers,PHI,Dallas Stars,DAL,2,3,5,True,6.1327,5.5,-115,-105,0.5754,0.4246,Toss-up,Under,False,False,
2025-03-22,Seattle Kraken,SEA,Edmonton Oilers,EDM,4,5,9,True,6.4419,6.0,-105,-115,0.6225,0.3775,Over,Over,True,True,95.24
2025-03-22,Carolina Hurricanes,CAR,Los Angeles Kings,LAK,2,7,9,True,5.0207,5.5,120,-140,0.3877,0.6123,Under,Over,True,False,-100.00
2025-03-22,Buffalo Sabres,BUF,Minnesota Wild,MIN,1,4,5,True,6.0539,5.5,-113,-106,0.5629,0.4371,Toss-up,Under,False,False,
2025-03-22,Colorado Avalanche,COL,Montreal Canadiens,MTL,5,4,9,True,5.9747,6.0,-120,-100,0.5502,0.4498,Toss-up,Over,False,False,
2025-03-22,Ottawa Senators,OTT,New Jersey Devils,NJD,3,2,5,True,5.7005,5.5,-102,-115,0.5051,0.4949,Toss-up,Under,False,False,
2025-03-22,Toronto Maple Leafs,TOR,Nashville Predators,NSH,2,5,7,True,6.1683,5.5,-110,-110,0.5810,0.4190,Toss-up,Over,False,False,
2025-03-22,Calgary Flames,CGY,New York Islanders,NYI,4,3,7,True,5.3652,5.5,-125,102,0.4478,0.5522,Toss-up,Over,False,False,
2025-03-22,Vancouver Canucks,VAN,New York Rangers,NYR,3,5,8,True,5.6022,5.5,125,-145,0.4885,0.5115,Toss-up,Over,False,False,
2025-03-22,Boston Bruins,BOS,San Jose Sharks,SJS,1,3,4,True,6.1670,6.0,-100,-120,0.5808,0.4192,Toss-up,Under,False,False,
2025-03-22,Chicago Blackhawks,CHI,St. Louis Blues,STL,1,4,5,True,6.5571,5.5,-110,-110,0.6392,0.3608,Over,Under,True,False,-100.00
2025-03-22,Tampa Bay Lightning,TBL,Utah Hockey Club,UTA,4,6,10,True,5.7618,6.0,-110,-110,0.5153,0.4847,Toss-up,Over,False,False,
2025-03-22,Detroit Red Wings,DET,Vegas Golden Knights,VGK,3,6,9,True,5.9011,6.0,-107,-112,0.5383,0.4617,Toss-up,Over,False,False,
2025-03-22,Florida Panthers,FLA,Washington Capitals,WSH,3,6,9,True,5.4436,5.5,-115,-105,0.4614,0.5386,Toss-up,Over,False,False,
2025-03-23,Carolina Hurricanes,CAR,Anaheim Ducks,ANA,5,2,7,True,5.7868,5.5,-120,-100,0.5195,0.4805,Toss-up,Over,False,False,
2025-03-23,Philadelphia Flyers,PHI,Chicago Blackhawks,CHI,4,7,11,True,5.9813,5.5,-105,-115,0.5513,0.4487,Toss-up,Over,False,False,
2025-03-23,Pittsburgh Penguins,PIT,Florida Panthers,FLA,3,4,7,True,5.8881,5.5,-120,102,0.5362,0.4638,Toss-up,Over,False,False,
2025-03-23,Boston Bruins,BOS,Los Angeles Kings,LAK,2,7,9,True,5.4730,5.5,110,-130,0.4664,0.5336,Toss-up,Over,False,False,
2025-03-23,Nashville Predators,NSH,St. Louis Blues,STL,1,4,5,True,5.9858,5.5,105,-125,0.5520,0.4480,Toss-up,Under,False,False,
2025-03-23,Tampa Bay Lightning,TBL,Vegas Golden Knights,VGK,2,4,6,True,5.9102,6.0,-115,-105,0.5398,0.4602,Toss-up,Push,False,False,
2025-03-23,Buffalo Sabres,BUF,Winnipeg Jets,WPG,5,3,8,True,6.3012,6.0,-105,-115,0.6014,0.3986,Over,Over,True,True,95.24
2025-03-24,Minnesota Wild,MIN,Dallas Stars,DAL,0,3,3,True,5.6771,5.5,-100,-118,0.5012,0.4988,Toss-up,Under,False,False,
2025-03-24,Vancouver Canucks,VAN,New Jersey Devils,NJD,4,3,7,True,5.4854,5.0,-120,-100,0.6402,0.3598,Over,Over,True,True,83.33
2025-03-24,Columbus Blue Jackets,CBJ,New York Islanders,NYI,4,3,7,True,5.9047,6.0,-110,-110,0.5389,0.4611,Toss-up,Over,False,False,
2025-03-24,Detroit Red Wings,DET,Utah Hockey Club,UTA,5,1,6,True,6.1569,6.5,102,-121,0.4189,0.5811,Toss-up,Under,False,False,
2025-03-25,Ottawa Senators,OTT,Buffalo Sabres,BUF,2,3,5,True,6.6243,6.0,-123,104,0.6488,0.3512,Over,Under,True,False,-100.00
2025-03-25,Nashville Predators,NSH,Carolina Hurricanes,CAR,3,1,4,True,5.6312,5.5,-115,-105,0.4934,0.5066,Toss-up,Under,False,False,
2025-03-25,Seattle Kraken,SEA,Calgary Flames,CGY,3,4,7,True,5.9732,5.5,-115,-105,0.5500,0.4500,Toss-up,Over,False,False,
2025-03-25,Detroit Red Wings,DET,Colorado Avalanche,COL,2,5,7,True,6.0950,6.0,-120,-100,0.5694,0.4306,Toss-up,Over,False,False,
2025-03-25,New York Rangers,NYR,Los Angeles Kings,LAK,1,3,4,True,5.5643,5.5,-100,-120,0.4821,0.5179,Toss-up,Under,False,False,
2025-03-25,Vegas Golden Knights,VGK,Minnesota Wild,MIN,5,1,6,True,5.3731,5.5,-112,-109,0.4492,0.5508,Toss-up,Over,False,False,
2025-03-25,Montreal Canadiens,MTL,St. Louis Blues,STL,1,6,7,True,6.2722,5.5,-126,107,0.5970,0.4030,Toss-up,Over,False,False,
2025-03-25,Pittsburgh Penguins,PIT,Tampa Bay Lightning,TBL,1,6,7,True,6.4386,6.5,-103,-116,0.4638,0.5362,Toss-up,Over,False,False,
2025-03-25,Philadelphia Flyers,PHI,Toronto Maple Leafs,TOR,2,7,9,True,6.3142,5.5,-109,-110,0.6034,0.3966,Over,Over,True,True,91.74
2025-03-25,Washington Capitals,WSH,Winnipeg Jets,WPG,2,3,5,True,5.9348,5.5,-115,-105,0.5438,0.4562,Toss-up,Under,False,False,
2025-03-26,Boston Bruins,BOS,Anaheim Ducks,ANA,2,6,8,True,6.0826,6.0,-108,-112,0.5675,0.4325,Toss-up,Over,False,False,
2025-03-26,New Jersey Devils,NJD,Chicago Blackhawks,CHI,5,3,8,True,6.1180,5.5,-120,-100,0.5731,0.4269,Toss-up,Over,False,False,
2025-03-26,Dallas Stars,DAL,Edmonton Oilers,EDM,4,3,7,True,6.3170,6.0,-112,-108,0.6038,0.3962,Over,Over,True,True,89.29
2025-03-26,Vancouver Canucks,VAN,New York Islanders,NYI,5,2,7,True,5.7312,5.5,130,-151,0.5102,0.4898,Toss-up,Over,False,False,
2025-03-27,Pittsburgh Penguins,PIT,Buffalo Sabres,BUF,3,7,10,True,7.0036,6.0,-120,-103,0.6997,0.3003,Over,Over,True,True,83.33
2025-03-27,Dallas Stars,DAL,Calgary Flames,CGY,5,2,7,True,5.8292,5.5,-120,-100,0.5265,0.4735,Toss-up,Over,False,False,
2025-03-27,Los Angeles Kings,LAK,Colorado Avalanche,COL,0,4,4,True,5.5251,5.5,-115,-105,0.4754,0.5246,Toss-up,Under,False,False,
2025-03-27,Ottawa Senators,OTT,Detroit Red Wings,DET,4,3,7,True,6.1091,6.0,-105,-115,0.5717,0.4283,Toss-up,Over,False,False,
2025-03-27,Washington Capitals,WSH,Minnesota Wild,MIN,2,4,6,True,5.6411,5.5,-105,-115,0.4951,0.5049,Toss-up,Over,False,False,
2025-03-27,St. Louis Blues,STL,Nashville Predators,NSH,3,2,5,True,5.9002,5.5,110,-130,0.5382,0.4618,Toss-up,Under,False,False,
2025-03-27,Montreal Canadiens,MTL,Philadelphia Flyers,PHI,4,6,10,True,6.2872,6.0,-115,-105,0.5993,0.4007,Toss-up,Over,False,False,
2025-03-27,Edmonton Oilers,EDM,Seattle Kraken,SEA,1,6,7,True,6.6578,6.0,-115,-105,0.6535,0.3465,Over,Over,True,True,86.96
2025-03-27,Toronto Maple Leafs,TOR,San Jose Sharks,SJS,5,6,11,True,6.6596,6.0,-110,-107,0.6537,0.3463,Over,Over,True,True,90.91
2025-03-27,Utah Hockey Club,UTA,Tampa Bay Lightning,TBL,0,8,8,True,6.0651,6.0,-110,-110,0.5647,0.4353,Toss-up,Over,False,False,
2025-03-28,New York Rangers,NYR,Anaheim Ducks,ANA,4,5,9,True,5.9962,6.0,-115,-107,0.5537,0.4463,Toss-up,Over,False,False,
2025-03-28,Montreal Canadiens,MTL,Carolina Hurricanes,CAR,1,4,5,True,6.0491,6.0,-100,-120,0.5622,0.4378,Toss-up,Under,False,False,
2025-03-28,Vancouver Canucks,VAN,Columbus Blue Jackets,CBJ,6,7,13,True,6.0305,5.5,-105,-115,0.5592,0.4408,Toss-up,Over,False,False,
2025-03-28,Vegas Golden Knights,VGK,Chicago Blackhawks,CHI,5,3,8,True,6.5410,6.0,-120,101,0.6369,0.3631,Over,Over,True,True,83.33
2025-03-28,Utah Hockey Club,UTA,Florida Panthers,FLA,1,2,3,True,5.6583,5.5,-120,-100,0.4980,0.5020,Toss-up,Under,False,False,
2025-03-28,New Jersey Devils,NJD,Winnipeg Jets,WPG,0,4,4,True,5.5187,5.5,105,-125,0.4743,0.5257,Toss-up,Under,False,False,
2025-03-29,St. Louis Blues,STL,Colorado Avalanche,COL,2,1,3,True,5.8408,5.5,-125,106,0.5284,0.4716,Toss-up,Under,False,False,
2025-03-29,Boston Bruins,BOS,Detroit Red Wings,DET,1,2,3,True,6.2166,6.0,-110,-110,0.5884,0.4116,Toss-up,Under,False,False,
2025-03-29,Calgary Flames,CGY,Edmonton Oilers,EDM,2,3,5,True,5.9817,6.0,-117,102,0.5514,0.4486,Toss-up,Under,False,False,
2025-03-29,Toronto Maple Leafs,TOR,Los Angeles Kings,LAK,3,1,4,True,6.0723,5.5,-115,-105,0.5659,0.4341,Toss-up,Under,False,False,
2025-03-29,New Jersey Devils,NJD,Minnesota Wild,MIN,5,2,7,True,5.1686,5.5,110,-130,0.4136,0.5864,Toss-up,Over,False,False,
2025-03-29,Vegas Golden Knights,VGK,Nashville Predators,NSH,3,1,4,True,5.8303,6.0,-100,-120,0.5267,0.4733,Toss-up,Under,False,False,
2025-03-29,Columbus Blue Jackets,CBJ,Ottawa Senators,OTT,2,3,5,True,6.3519,6.0,-112,-106,0.6091,0.3909,Over,Under,True,False,-100.00
2025-03-29,Buffalo Sabres,BUF,Philadelphia Flyers,PHI,4,7,11,True,6.8515,6.0,-112,-108,0.6799,0.3201,Over,Over,True,True,89.29
2025-03-29,Dallas Stars,DAL,Seattle Kraken,SEA,5,1,6,True,6.5803,6.0,-110,-110,0.6425,0.3575,Over,Push,False,False,
2025-03-29,New York Rangers,NYR,San Jose Sharks,SJS,6,1,7,True,6.2802,6.0,-115,-105,0.5982,0.4018,Toss-up,Over,False,False,
2025-03-29,New York Islanders,NYI,Tampa Bay Lightning,TBL,3,5,8,True,6.0107,6.0,-110,-110,0.5560,0.4440,Toss-up,Over,False,False,
2025-03-30,Toronto Maple Leafs,TOR,Anaheim Ducks,ANA,3,2,5,True,6.7617,6.5,-105,-112,0.5142,0.4858,Toss-up,Under,False,False,
2025-03-30,New York Islanders,NYI,Carolina Hurricanes,CAR,4,6,10,True,5.6560,5.5,-120,-100,0.4976,0.5024,Toss-up,Over,False,False,
2025-03-30,Utah Hockey Club,UTA,Chicago Blackhawks,CHI,5,2,7,True,6.4668,6.0,-128,107,0.6261,0.3739,Over,Over,True,True,78.12
2025-03-30,Montreal Canadiens,MTL,Florida Panthers,FLA,4,2,6,True,5.7739,5.5,-120,-100,0.5174,0.4826,Toss-up,Over,False,False,
2025-03-30,San Jose Sharks,SJS,Los Angeles Kings,LAK,1,8,9,True,5.8613,5.5,-130,110,0.5318,0.4682,Toss-up,Over,False,False,
2025-03-30,Ottawa Senators,OTT,Pittsburgh Penguins,PIT,0,1,1,True,6.5023,6.0,-115,-105,0.6313,0.3687,Over,Under,True,False,-100.00
2025-03-30,Vancouver Canucks,VAN,Winnipeg Jets,WPG,1,3,4,True,5.8366,5.0,-140,120,0.6925,0.3075,Over,Under,True,False,-100.00
2025-03-30,Buffalo Sabres,BUF,Washington Capitals,WSH,8,5,13,True,7.0576,6.0,-120,-100,0.7066,0.2934,Over,Over,True,True,83.33
2025-03-31,Calgary Flames,CGY,Colorado Avalanche,COL,3,2,5,True,5.5734,6.0,-105,-115,0.4836,0.5164,Toss-up,Under,False,False,
2025-03-31,Minnesota Wild,MIN,New Jersey Devils,NJD,2,3,5,True,5.2685,5.5,115,-135,0.4310,0.5690,Toss-up,Under,False,False,
2025-03-31,Nashville Predators,NSH,Philadelphia Flyers,PHI,1,2,3,True,5.9659,5.5,-116,-102,0.5488,0.4512,Toss-up,Under,False,False,
2025-03-31,Dallas Stars,DAL,Seattle Kraken,SEA,3,1,4,True,6.5677,6.5,-110,-110,0.4841,0.5159,Toss-up,Under,False,False,
2025-04-01,San Jose Sharks,SJS,Anaheim Ducks,ANA,3,4,7,True,6.6431,6.5,-102,-118,0.4959,0.5041,Toss-up,Over,False,False,
2025-04-01,Washington Capitals,WSH,Boston Bruins,BOS,4,3,7,True,6.4622,5.5,-118,-100,0.6254,0.3746,Over,Over,True,True,84.75
2025-04-01,Nashville Predators,NSH,Columbus Blue Jackets,CBJ,4,8,12,True,5.8648,6.5,-105,-115,0.3720,0.6280,Under,Over,True,False,-100.00
2025-04-01,Winnipeg Jets,WPG,Los Angeles Kings,LAK,1,4,5,True,5.2196,5.5,120,-140,0.4225,0.5775,Toss-up,Under,False,False,
2025-04-01,Florida Panthers,FLA,Montreal Canadiens,MTL,2,3,5,True,5.7753,6.0,-101,-118,0.5176,0.4824,Toss-up,Under,False,False,
2025-04-01,Tampa Bay Lightning,TBL,New York Islanders,NYI,4,1,5,True,6.3009,6.0,-115,-105,0.6014,0.3986,Over,Under,True,False,-100.00
2025-04-01,Buffalo Sabres,BUF,Ottawa Senators,OTT,5,2,7,True,6.7595,6.5,105,-125,0.5139,0.4861,Toss-up,Over,False,False,
2025-04-01,Detroit Red Wings,DET,St. Louis Blues,STL,1,2,3,True,6.0164,5.5,-122,104,0.5569,0.4431,Toss-up,Under,False,False,
2025-04-01,Calgary Flames,CGY,Utah Hockey Club,UTA,1,3,4,True,5.6831,5.5,-120,-100,0.5022,0.4978,Toss-up,Under,False,False,
2025-04-01,Edmonton Oilers,EDM,Vegas Golden Knights,VGK,3,2,5,True,6.1695,6.5,-100,-120,0.4209,0.5791,Toss-up,Under,False,False,
2025-04-02,Washington Capitals,WSH,Carolina Hurricanes,CAR,1,5,6,True,6.2012,5.5,-120,-100,0.5861,0.4139,Toss-up,Over,False,False,
2025-04-02,Colorado Avalanche,COL,Chicago Blackhawks,CHI,3,2,5,True,6.4383,6.5,-112,-108,0.4637,0.5363,Toss-up,Under,False,False,
2025-04-02,Minnesota Wild,MIN,New York Rangers,NYR,4,5,9,True,5.4758,5.5,105,-125,0.4669,0.5331,Toss-up,Over,False,False,
2025-04-02,Florida Panthers,FLA,Toronto Maple Leafs,TOR,2,3,5,True,5.8535,5.5,-115,-105,0.5305,0.4695,Toss-up,Under,False,False,
2025-04-02,Seattle Kraken,SEA,Vancouver Canucks,VAN,5,0,5,True,6.3710,5.5,-105,-115,0.6119,0.3881,Over,Under,True,False,-100.00
2025-04-03,Colorado Avalanche,COL,Columbus Blue Jackets,CBJ,7,3,10,True,6.2522,6.5,-110,-107,0.4341,0.5659,Toss-up,Over,False,False,
2025-04-03,Anaheim Ducks,ANA,Calgary Flames,CGY,1,4,5,True,5.8396,6.0,-105,-115,0.5282,0.4718,Toss-up,Under,False,False,
2025-04-03,Nashville Predators,NSH,Dallas Stars,DAL,1,5,6,True,5.9823,6.0,-120,-100,0.5515,0.4485,Toss-up,Push,False,False,
2025-04-03,Boston Bruins,BOS,Montreal Canadiens,MTL,1,4,5,True,6.2345,5.5,-120,-100,0.5912,0.4088,Toss-up,Under,False,False,
2025-04-03,Tampa Bay Lightning,TBL,Ottawa Senators,OTT,1,2,3,True,5.9602,5.5,-120,-100,0.5479,0.4521,Toss-up,Under,False,False,
2025-04-03,Edmonton Oilers,EDM,San Jose Sharks,SJS,3,2,5,True,6.6639,6.5,-125,105,0.4991,0.5009,Toss-up,Under,False,False,
2025-04-03,Pittsburgh Penguins,PIT,St. Louis Blues,STL,4,5,9,True,6.2404,5.5,-120,-100,0.5921,0.4079,Toss-up,Over,False,False,
2025-04-03,Los Angeles Kings,LAK,Utah Hockey Club,UTA,4,2,6,True,5.5806,5.5,-100,-120,0.4849,0.5151,Toss-up,Over,False,False,
2025-04-03,Winnipeg Jets,WPG,Vegas Golden Knights,VGK,4,0,4,True,5.4780,5.5,-120,-100,0.4673,0.5327,Toss-up,Under,False,False,
2025-04-04,Carolina Hurricanes,CAR,Detroit Red Wings,DET,3,5,8,True,5.8087,5.5,-120,-100,0.5231,0.4769,Toss-up,Over,False,False,
2025-04-04,Minnesota Wild,MIN,New York Islanders,NYI,1,3,4,True,5.6388,5.5,-105,-115,0.4947,0.5053,Toss-up,Under,False,False,
2025-04-04,Chicago Blackhawks,CHI,Washington Capitals,WSH,3,5,8,True,6.9958,6.5,-119,105,0.5497,0.4503,Toss-up,Over,False,False,
2025-04-05,Carolina Hurricanes,CAR,Boston Bruins,BOS,1,5,6,True,5.9474,5.5,-115,-105,0.5458,0.4542,Toss-up,Over,False,False,
2025-04-05,Tampa Bay Lightning,TBL,Buffalo Sabres,BUF,2,3,5,True,7.0047,6.5,-113,-106,0.5510,0.4490,Toss-up,Under,False,False,
2025-04-05,Vegas Golden Knights,VGK,Calgary Flames,CGY,3,2,5,True,5.5002,5.5,-120,-100,0.4711,0.5289,Toss-up,Under,False,False,
2025-04-05,Pittsburgh Penguins,PIT,Dallas Stars,DAL,5,3,8,True,6.5975,6.5,-103,-118,0.4888,0.5112,Toss-up,Over,False,False,
2025-04-05,Edmonton Oilers,EDM,Los Angeles Kings,LAK,0,3,3,True,5.7364,5.5,-110,-110,0.5111,0.4889,Toss-up,Under,False,False,
2025-04-05,Philadelphia Flyers,PHI,Montreal Canadiens,MTL,2,3,5,True,6.4399,6.0,-105,-115,0.6222,0.3778,Over,Under,True,False,-100.00
2025-04-05,New York Rangers,NYR,New Jersey Devils,NJD,0,4,4,True,5.8175,5.5,102,-119,0.5246,0.4754,Toss-up,Under,False,False,
2025-04-05,Florida Panthers,FLA,Ottawa Senators,OTT,0,3,3,True,5.2387,5.5,-100,-120,0.4258,0.5742,Toss-up,Under,False,False,
2025-04-05,Seattle Kraken,SEA,San Jose Sharks,SJS,5,1,6,True,6.6599,6.5,-100,-120,0.4985,0.5015,Toss-up,Under,False,False,
2025-04-05,Colorado Avalanche,COL,St. Louis Blues,STL,4,5,9,True,5.7546,5.5,-115,-104,0.5142,0.4858,Toss-up,Over,False,False,
2025-04-05,Columbus Blue Jackets,CBJ,Toronto Maple Leafs,TOR,0,5,5,True,7.0259,6.5,-115,-105,0.5541,0.4459,Toss-up,Under,False,False,
2025-04-05,Winnipeg Jets,WPG,Utah Hockey Club,UTA,1,4,5,True,5.5564,5.5,101,-119,0.4807,0.5193,Toss-up,Under,False,False,
2025-04-05,Anaheim Ducks,ANA,Vancouver Canucks,VAN,2,6,8,True,6.2210,5.5,-121,102,0.5891,0.4109,Toss-up,Over,False,False,
2025-04-06,Boston Bruins,BOS,Buffalo Sabres,BUF,3,6,9,True,6.8757,6.0,-117,-101,0.6831,0.3169,Over,Over,True,True,85.47
2025-04-06,Pittsburgh Penguins,PIT,Chicago Blackhawks,CHI,1,3,4,True,6.9977,6.5,-115,-103,0.5499,0.4501,Toss-up,Under,False,False,
2025-04-06,Florida Panthers,FLA,Detroit Red Wings,DET,1,2,3,True,5.4201,5.5,108,-126,0.4573,0.5427,Toss-up,Under,False,False,
2025-04-06,Dallas Stars,DAL,Minnesota Wild,MIN,2,3,5,True,5.7472,5.5,-105,-115,0.5129,0.4871,Toss-up,Under,False,False,
2025-04-06,Montreal Canadiens,MTL,Nashville Predators,NSH,2,1,3,True,5.9879,6.0,-110,-110,0.5524,0.4476,Toss-up,Under,False,False,
2025-04-06,Washington Capitals,WSH,New York Islanders,NYI,1,4,5,True,6.4820,6.0,-120,-100,0.6283,0.3717,Over,Under,True,False,-100.00
2025-04-06,Columbus Blue Jackets,CBJ,Ottawa Senators,OTT,0,4,4,True,6.1692,6.0,-109,-110,0.5811,0.4189,Toss-up,Under,False,False,
2025-04-06,Vegas Golden Knights,VGK,Vancouver Canucks,VAN,3,2,5,True,5.9542,5.5,-105,-115,0.5469,0.4531,Toss-up,Under,False,False,
2025-04-07,Edmonton Oilers,EDM,Anaheim Ducks,ANA,2,3,5,True,6.2789,6.5,-100,-120,0.4384,0.5616,Toss-up,Under,False,False,
2025-04-07,Seattle Kraken,SEA,Los Angeles Kings,LAK,2,1,3,True,5.7539,5.5,-118,-100,0.5140,0.4860,Toss-up,Under,False,False,
2025-04-07,Tampa Bay Lightning,TBL,New York Rangers,NYR,5,1,6,True,5.9906,5.5,-120,-100,0.5528,0.4472,Toss-up,Over,False,False,
2025-04-07,Calgary Flames,CGY,San Jose Sharks,SJS,3,2,5,True,5.9158,6.0,-102,-115,0.5407,0.4593,Toss-up,Under,False,False,
2025-04-07,St. Louis Blues,STL,Winnipeg Jets,WPG,1,3,4,True,5.5268,5.5,104,-122,0.4757,0.5243,Toss-up,Under,False,False,
2025-04-08,Carolina Hurricanes,CAR,Buffalo Sabres,BUF,0,3,3,True,6.8663,6.5,-100,-120,0.5302,0.4698,Toss-up,Under,False,False,
2025-04-08,Ottawa Senators,OTT,Columbus Blue Jackets,CBJ,2,5,7,True,6.0418,6.0,-116,-102,0.5610,0.4390,Toss-up,Over,False,False,
2025-04-08,Vegas Golden Knights,VGK,Colorado Avalanche,COL,2,3,5,True,5.7662,6.0,-105,-115,0.5161,0.4839,Toss-up,Under,False,False,
2025-04-08,Vancouver Canucks,VAN,Dallas Stars,DAL,6,5,11,True,6.1957,5.5,-110,-110,0.5852,0.4148,Toss-up,Over,False,False,
2025-04-08,Toronto Maple Leafs,TOR,Florida Panthers,FLA,1,3,4,True,5.6012,5.5,-105,-115,0.4884,0.5116,Toss-up,Under,False,False,
2025-04-08,Detroit Red Wings,DET,Montreal Canadiens,MTL,1,4,5,True,5.9839,5.5,-120,-100,0.5517,0.4483,Toss-up,Under,False,False,
2025-04-08,Boston Bruins,BOS,New Jersey Devils,NJD,7,2,9,True,5.7756,5.5,120,-140,0.5176,0.4824,Toss-up,Over,False,False,
2025-04-08,New York Islanders,NYI,Nashville Predators,NSH,6,7,13,True,5.6764,5.5,-110,-110,0.5011,0.4989,Toss-up,Over,False,False,
2025-04-08,Chicago Blackhawks,CHI,Pittsburgh Penguins,PIT,0,5,5,True,6.8079,6.5,-105,-115,0.5213,0.4787,Toss-up,Under,False,False,
2025-04-08,Seattle Kraken,SEA,Utah Hockey Club,UTA,1,7,8,True,6.0491,6.5,-100,-120,0.4016,0.5984,Toss-up,Over,False,False,
2025-04-09,Calgary Flames,CGY,Anaheim Ducks,ANA,3,4,7,True,5.7613,6.5,-100,-120,0.3554,0.6446,Under,Over,True,False,-100.00
2025-04-09,St. Louis Blues,STL,Edmonton Oilers,EDM,3,4,7,True,5.9705,5.5,-114,-107,0.5496,0.4504,Toss-up,Over,False,False,
2025-04-09,San Jose Sharks,SJS,Minnesota Wild,MIN,7,8,15,True,5.7819,5.5,-125,105,0.5187,0.4813,Toss-up,Over,False,False,
2025-04-09,Philadelphia Flyers,PHI,New York Rangers,NYR,8,5,13,True,6.1867,6.0,-105,-115,0.5838,0.4162,Toss-up,Over,False,False,
2025-04-09,Toronto Maple Leafs,TOR,Tampa Bay Lightning,TBL,4,3,7,True,6.1520,6.0,-110,-109,0.5784,0.4216,Toss-up,Over,False,False,
2025-04-10,Chicago Blackhawks,CHI,Boston Bruins,BOS,5,2,7,True,6.4856,6.0,-107,-111,0.6289,0.3711,Over,Over,True,True,93.46
2025-04-10,Buffalo Sabres,BUF,Columbus Blue Jackets,CBJ,2,3,5,True,7.3519,6.5,-120,-100,0.6013,0.3987,Over,Under,True,False,-100.00
2025-04-10,Vancouver Canucks,VAN,Colorado Avalanche,COL,4,1,5,True,6.2290,5.5,-110,-110,0.5904,0.4096,Toss-up,Under,False,False,
2025-04-10,Winnipeg Jets,WPG,Dallas Stars,DAL,4,0,4,True,5.6751,5.5,-110,-110,0.5008,0.4992,Toss-up,Under,False,False,
